manufacturer,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,Zoe Intens Q210,65,31.03.2018,145,19.43,Winter tires,1,0,1,Normal,13.4,0,0,45.6,-0.4,
Renault,Zoe Intens Q210,65,28.03.2018,39,5.33,Winter tires,1,0,1,Normal,13.8,0,0,42.2,0,
Renault,Zoe Intens Q210,65,28.03.2018,117,15.8,Winter tires,1,0,1,Normal,13.5,0,0,40.3,-0.3,
Renault,Zoe Intens Q210,65,22.03.2018,56,7.84,Winter tires,1,0,1,Normal,13.9,0,0,42.5,0.1,
Renault,Zoe Intens Q210,65,21.03.2018,54,7.42,Winter tires,1,0,1,Normal,13.9,0,0,42.2,0.1,
Renault,Zoe Intens Q210,65,20.03.2018,104,15.82,Winter tires,1,0,1,Normal,15.2,0,0,41.8,1.4,
Renault,Zoe Intens Q210,65,15.03.2018,71,9.39,Winter tires,1,0,1,Normal,13.2,0,0,37.6,-0.6,
Renault,Zoe Intens Q210,65,13.03.2018,134,17.54,Winter tires,1,0,1,Normal,13.1,0,0,44.8,-0.7,
Renault,Zoe Intens Q210,65,08.03.2018,118,14.86,Winter tires,1,1,1,Normal,12.6,0,0,69.6,-1.2,
Renault,Zoe Intens Q210,65,08.03.2018,83,11.88,Winter tires,1,1,1,Normal,14.3,0,0,71.7,0.5,Gratis Ladung Lidl Allamand
Renault,Zoe Intens Q210,65,08.03.2018,117,16.29,Winter tires,1,1,1,Normal,13.9,0,0,51.1,0.1,Grti Ladung Lidl Allaman
Renault,Zoe Intens Q210,65,07.03.2018,48,6.36,Winter tires,1,0,1,Normal,13.3,0,0,40.4,-0.5,
Renault,Zoe Intens Q210,65,06.03.2018,69,8.93,Winter tires,1,0,1,Normal,13.1,0,0,42.5,-0.7,
Renault,Zoe Intens Q210,65,05.03.2018,33,4.92,Winter tires,1,0,1,Normal,14.9,0,0,45,1.1,Shoppy Schönbühl gratis
Renault,Zoe Intens Q210,65,03.03.2018,73,13.17,Winter tires,1,0,1,Normal,17.9,0,0,38.5,4.1,
Renault,Zoe Intens Q210,65,28.02.2018,57,9.53,Winter tires,1,0,1,Normal,16.8,0,0,34.2,3,
Renault,Zoe Intens Q210,65,27.02.2018,39,6.46,Winter tires,1,0,1,Normal,16.6,0,0,43.9,2.8,
Renault,Zoe Intens Q210,65,27.02.2018,69,12.25,Winter tires,1,0,1,Normal,17.7,0,0,39.8,3.9,
Renault,Zoe Intens Q210,65,23.02.2018,37,6.33,Winter tires,1,0,1,Normal,17.1,0,0,43.2,3.3,
Renault,Zoe Intens Q210,65,23.02.2018,53,8.04,Winter tires,1,0,1,Normal,15.2,0,0,40.9,1.4,
Renault,Zoe Intens Q210,65,22.02.2018,67,10.31,Winter tires,1,0,1,Normal,15.5,0,1,43.1,1.7,
Renault,Zoe Intens Q210,65,20.02.2018,98,15.08,Winter tires,1,0,1,Normal,15.4,0,1,41.3,1.6,Gratis Altstadtparking Biel
Renault,Zoe Intens Q210,65,18.02.2018,60,8.94,Winter tires,1,0,1,Normal,14.8,0,1,42.2,1,
Renault,Zoe Intens Q210,65,16.02.2018,53,10.31,Winter tires,1,0,1,Normal,19.6,0,1,37.2,5.8,
Renault,Zoe Intens Q210,65,14.02.2018,38,6.35,Winter tires,1,0,1,Normal,16.9,0,1,44.7,3.1,
Renault,Zoe Intens Q210,65,11.02.2018,56,8.96,Winter tires,1,0,1,Normal,16,0,0,42.5,2.2,
Renault,Zoe Intens Q210,65,09.02.2018,99,15.2,Winter tires,1,0,1,Normal,15.4,0,0,37.8,1.6,
Renault,Zoe Intens Q210,65,08.02.2018,34,6.83,Winter tires,1,0,1,Normal,19.8,0,1,32.8,6,
Renault,Zoe Intens Q210,65,03.02.2018,10,1.11,Winter tires,1,0,1,Normal,11,0,0,29.8,-2.8,
Renault,Zoe Intens Q210,65,03.02.2018,37,5.25,Winter tires,1,0,1,Normal,14.2,0,0,46.2,0.4,
Renault,Zoe Intens Q210,65,02.02.2018,69,10.14,Winter tires,1,0,1,Normal,14.7,0,0,41.6,0.9,
Renault,Zoe Intens Q210,65,01.02.2018,107,14.93,Winter tires,1,0,1,Normal,14.03,0,0,41,0.23,
Renault,Zoe Intens Q210,65,29.01.2018,74,11.59,Winter tires,1,0,1,Normal,15.6,0,0,53.8,1.8,
Renault,Zoe Intens Q210,65,27.01.2018,122,17.5,Winter tires,1,0,1,Normal,14.4,0,1,40.6,0.6,
Renault,Zoe Intens Q210,65,20.01.2018,54,7.98,Winter tires,1,0,1,Normal,14.7,0,0,43.7,0.9,
Renault,Zoe Intens Q210,65,19.01.2018,37,6.18,Winter tires,1,0,1,Normal,16.7,0,0,43.6,2.9,
Renault,Zoe Intens Q210,65,18.01.2018,38,5.31,Winter tires,1,0,1,Normal,14.2,0,0,45.7,0.4,
Renault,Zoe Intens Q210,65,17.01.2018,38,5.7,Winter tires,1,0,1,Normal,15,0,0,42.3,1.2,
Renault,Zoe Intens Q210,65,16.01.2018,136,23.79,Winter tires,1,1,1,Fast,17.4,0,0,47.3,3.6,
Renault,Zoe Intens Q210,65,11.01.2018,24,3.02,Winter tires,1,0,1,Normal,12.6,0,0,43.5,-1.2,
Renault,Zoe Intens Q210,65,11.01.2018,119,18.12,Winter tires,1,1,1,Fast,15.3,0,0,54.8,1.5,
Renault,Zoe Intens Q210,65,10.01.2018,39,6.17,Winter tires,1,0,1,Normal,15.7,0,0,43.1,1.9,
Renault,Zoe Intens Q210,65,09.01.2018,104,14.56,Winter tires,1,0,1,Normal,14,0,0,40.9,0.2,
Renault,Zoe Intens Q210,65,07.01.2018,101,13.87,Winter tires,1,0,1,Normal,13.8,0,0,40.1,0,
Renault,Zoe Intens Q210,65,29.12.2017,86,15.71,Winter tires,1,1,1,Normal,18.2,0,0,53.8,4.4,
Renault,Zoe Intens Q210,65,29.12.2017,81,14.17,Winter tires,1,1,1,Normal,17.6,0,0,59.9,3.8,Evite EW Oftrigen Gratis
Renault,Zoe Intens Q210,65,27.12.2017,35,6.57,Winter tires,1,0,1,Normal,18.5,0,0,34.8,4.7,
Renault,Zoe Intens Q210,65,23.12.2017,29,4.46,Winter tires,1,0,1,Normal,15.5,0,0,38.3,1.7,
Renault,Zoe Intens Q210,65,23.12.2017,13,1.95,Winter tires,1,0,1,Normal,15.7,0,0,40.8,1.9,
Renault,Zoe Intens Q210,65,23.12.2017,90,14.5,Winter tires,1,0,1,Normal,16,0,0,44.5,2.2,
Renault,Zoe Intens Q210,65,20.12.2017,117,18.84,Winter tires,1,0,1,Normal,16.1,0,0,41.8,2.3,
Renault,Zoe Intens Q210,65,18.12.2017,30,5.38,Winter tires,1,0,1,Normal,18.3,0,0,30.5,4.5,
Renault,Zoe Intens Q210,65,16.12.2017,99,15.08,Winter tires,1,0,1,Normal,15.2,0,0,42.5,1.4,
Renault,Zoe Intens Q210,65,13.12.2017,58,9.61,Winter tires,1,0,1,Normal,16.6,0,0,36.3,2.8,
Renault,Zoe Intens Q210,65,12.12.2017,87,14.55,Winter tires,1,0,1,Normal,16.7,0,0,32.7,2.9,Shopy gratis Ladung
Renault,Zoe Intens Q210,65,10.12.2017,80,13.52,Winter tires,1,0,1,Normal,17,0,0,38.9,3.2,
Renault,Zoe Intens Q210,65,06.12.2017,127,20.51,Winter tires,1,0,1,Normal,16.1,0,1,39,2.3,
Renault,Zoe Intens Q210,65,01.12.2017,68,11.53,Winter tires,1,0,1,Normal,17.1,0,0,38.3,3.3,CityWest Bern (Stundenansatz!!!!!)
Renault,Zoe Intens Q210,65,01.12.2017,37,6.31,Winter tires,1,0,1,Normal,17,0,0,43.6,3.2,
Renault,Zoe Intens Q210,65,30.11.2017,79,12.26,Winter tires,1,0,1,Normal,15.4,0,0,35.8,1.6,
Renault,Zoe Intens Q210,65,26.11.2017,115,16.79,Winter tires,1,1,1,Normal,14.6,0,0,40.6,0.8,
Renault,Zoe Intens Q210,65,22.11.2017,47,7.27,Winter tires,1,1,1,Normal,15.3,0,0,32.7,1.5,Gratis Ladung EWB Casino Bern
Renault,Zoe Intens Q210,65,21.11.2017,88,15.28,Summer tires,1,0,1,Normal,17.4,0,0,29.5,3.6,12.4 kWh gratis Ladung Garage Ackermann
Renault,Zoe Intens Q210,65,17.11.2017,118,16.4,Summer tires,1,0,1,Normal,13.9,0,0,42.4,0.1,
Renault,Zoe Intens Q210,65,14.11.2017,111,15.96,Summer tires,1,0,1,Normal,14.6,0,0,35.5,0.8,Gratis Ladung Schoppy Schönbühl
Renault,Zoe Intens Q210,65,10.11.2017,38,5.31,Summer tires,1,0,1,Normal,13.8,0,0,39.5,0,
Renault,Zoe Intens Q210,65,10.11.2017,100,15.64,Summer tires,1,0,1,Fast,15.7,0,0,42.3,1.9,
Renault,Zoe Intens Q210,65,07.11.2017,114,16.02,Summer tires,1,0,1,Normal,14.1,0,0,40.7,0.3,
Renault,Zoe Intens Q210,65,04.11.2017,137,22.5,Summer tires,1,1,1,Normal,16.4,0,0,70.9,2.6,
Renault,Zoe Intens Q210,65,03.11.2017,103,15.32,Summer tires,1,1,1,Normal,14.9,0,0,51.5,1.1,KKL Gratis LAdung
Renault,Zoe Intens Q210,65,03.11.2017,42,5.37,Summer tires,1,0,1,Normal,12.7,0,0,42.9,-1.1,
Renault,Zoe Intens Q210,65,02.11.2017,48,6.05,Summer tires,1,0,1,Normal,12.6,0,0,35.2,-1.2,
Renault,Zoe Intens Q210,65,02.11.2017,132,16.82,Summer tires,1,0,1,Normal,12.8,0,0,39.3,-1,
Renault,Zoe Intens Q210,65,27.10.2017,167,19.77,Summer tires,1,0,1,Normal,11.8,0,0,33.1,-2,
Renault,Zoe Intens Q210,65,23.10.2017,107,18.78,Summer tires,1,1,1,Normal,17.6,0,0,73.8,3.8,
Renault,Zoe Intens Q210,65,22.10.2017,106,16.71,Summer tires,1,1,1,Normal,15.3,0,0,68.3,1.5,Bahnhofparking P1 Luzern<br />Energie Gratis (Parkgebühren)
Renault,Zoe Intens Q210,65,21.10.2017,58,6.97,Summer tires,1,0,1,Normal,11.8,0,0,39,-2,
Renault,Zoe Intens Q210,65,19.10.2017,127,15.38,Summer tires,1,1,1,Normal,12.1,0,0,29.8,-1.7,
Renault,Zoe Intens Q210,65,16.10.2017,156,17.39,Summer tires,1,0,1,Normal,11.2,0,0,37.3,-2.6,
Renault,Zoe Intens Q210,65,12.10.2017,158,18.95,Summer tires,1,0,1,Normal,12,0,0,41.9,-1.8,
Renault,Zoe Intens Q210,65,08.10.2017,30,4.65,Summer tires,1,1,1,Fast,15.3,0,0,69.6,1.5,
Renault,Zoe Intens Q210,65,08.10.2017,97,15.2,Summer tires,1,1,1,Fast,15.7,0,0,69.1,1.9,Ladestation Autobahn Deitingen Nord<br />my elmo 43 kW
Renault,Zoe Intens Q210,65,07.10.2017,106,12.32,Summer tires,1,0,1,Moderate,11.6,0,0,38.5,-2.2,
Renault,Zoe Intens Q210,65,05.10.2017,150,20.2,Summer tires,1,1,1,Moderate,13.5,0,0,48,-0.3,
Renault,Zoe Intens Q210,65,02.10.2017,148,19.7,Summer tires,1,1,1,Moderate,13.3,0,0,51.5,-0.5,
Renault,Zoe Intens Q210,65,29.09.2017,134,14.37,Summer tires,1,0,1,Moderate,10.7,0,0,40.6,-3.1,
Renault,Zoe Intens Q210,65,10.09.2017,73,12.27,Summer tires,1,1,1,Normal,17,0,0,53,3.2,
Renault,Zoe Intens Q210,65,09.09.2017,17,1.97,Summer tires,1,0,1,Normal,11.5,0,0,31.5,-2.3,
Renault,Zoe Intens Q210,65,09.09.2017,139,16.12,Summer tires,1,0,1,Normal,11.6,0,0,43.2,-2.2,Altstadt Parking Biel; gratis Laddung
Renault,Zoe Intens Q210,65,06.09.2017,149,12.07,Summer tires,1,0,1,Moderate,10.5,0,0,41.4,-3.3,
Renault,Zoe Intens Q210,65,03.09.2017,139,14.33,Summer tires,1,0,1,Moderate,10.3,0,0,40.1,-3.5,
Renault,Zoe Intens Q210,65,02.09.2017,47,5.39,Summer tires,1,0,1,Moderate,11.5,0,0,46.9,-2.3,
Renault,Zoe Intens Q210,65,31.08.2017,137,18.13,Summer tires,1,1,1,Normal,13.3,0,0,46.5,-0.5,
Renault,Zoe Intens Q210,65,29.08.2017,157,17.11,Summer tires,1,0,1,Moderate,10.9,0,0,37.4,-2.9,
Renault,Zoe Intens Q210,65,24.08.2017,97,12.2,Summer tires,1,1,1,Normal,12.52,0,0,43,-1.28,
Renault,Zoe Intens Q210,65,20.08.2017,117,14.33,Summer tires,1,1,1,Normal,12.3,0,0,51,-1.5,
Renault,Zoe Intens Q210,65,19.08.2017,96,11.12,Summer tires,1,0,1,Moderate,11.6,0,0,39.1,-2.2,
Renault,Zoe Intens Q210,65,17.08.2017,20,1.57,Summer tires,1,0,1,Moderate,7.6,0,0,41.9,-6.2,
Renault,Zoe Intens Q210,65,17.08.2017,68,8.35,Summer tires,1,1,1,Normal,12.4,0,0,59,-1.4,
Renault,Zoe Intens Q210,65,17.08.2017,21,2.5,Summer tires,1,0,1,Moderate,11.8,0,0,52,-2,
Renault,Zoe Intens Q210,65,17.08.2017,175,17.52,Summer tires,1,0,1,Moderate,10,0,0,41.4,-3.8,Brienzwiler Renault Garage MOVE
Renault,Zoe Intens Q210,65,17.08.2017,127,12.68,Summer tires,1,0,1,Moderate,10,0,0,37,-3.8,
Renault,Zoe Intens Q210,65,14.08.2017,39,4.19,Summer tires,1,0,1,Moderate,10.9,0,0,39.8,-2.9,
Renault,Zoe Intens Q210,65,13.08.2017,111,11.74,Summer tires,1,0,1,Moderate,10.5,0,0,50.5,-3.3,
Renault,Zoe Intens Q210,65,13.08.2017,47,5.48,Summer tires,1,0,1,Moderate,11.8,0,0,40.9,-2,
Renault,Zoe Intens Q210,65,10.08.2017,186,19.55,Summer tires,1,0,1,Moderate,10.5,0,0,39.6,-3.3,
Renault,Zoe Intens Q210,65,03.08.2017,203,21.29,Summer tires,1,0,1,Moderate,10.5,0,0,38.1,-3.3,
Renault,Zoe Intens Q210,65,30.07.2017,121,14.38,Summer tires,1,1,1,Normal,11.9,0,0,53.1,-1.9,
Renault,Zoe Intens Q210,65,30.07.2017,106,11.03,Summer tires,1,0,1,Moderate,10.4,0,0,37.5,-3.4,
Renault,Zoe Intens Q210,65,26.07.2017,154,16.89,Summer tires,1,0,1,Moderate,11,0,0,38.6,-2.8,
Renault,Zoe Intens Q210,65,21.07.2017,186,19.78,Summer tires,1,0,1,Moderate,10.6,0,0,41,-3.2,
Renault,Zoe Intens Q210,65,16.07.2017,131,17.44,Summer tires,1,1,1,Normal,13.3,0,0,51,-0.5,
Renault,Zoe Intens Q210,65,14.07.2017,17,1.79,Summer tires,1,0,1,Moderate,11.2,0,0,41.4,-2.6,
Renault,Zoe Intens Q210,65,13.07.2017,49,5.26,Summer tires,1,0,1,Moderate,10.6,0,0,35.2,-3.2,
Renault,Zoe Intens Q210,65,11.07.2017,172,18.7,Summer tires,1,0,1,Moderate,10.9,0,0,38,-2.9,
Renault,Zoe Intens Q210,65,07.07.2017,18,0.08,Summer tires,1,0,1,Moderate,4.5,0,0,44.4,-9.3,
Renault,Zoe Intens Q210,65,06.07.2017,193,21.76,Summer tires,1,0,1,Moderate,11.3,0,0,38.1,-2.5,Erste Landung Paranor (gratis)<br />0% Akkukap. bei Ankunft in Wahlendorf (reduzierte Leistung ab Ortsausgang Meikirch)
Renault,Zoe Intens Q210,65,02.07.2017,142,15.78,Summer tires,1,0,1,Moderate,11.1,0,0,40.6,-2.7,
Renault,Zoe Intens Q210,65,28.06.2017,162,18.92,Summer tires,1,0,1,Moderate,11.7,0,0,44.5,-2.1,
Renault,Zoe Intens Q210,65,24.06.2017,99,10.96,Summer tires,1,0,1,Moderate,11,0,0,44.2,-2.8,
Renault,Zoe Intens Q210,65,22.06.2017,178,20.59,Summer tires,1,0,1,Moderate,11.6,0,0,40.4,-2.2,
Renault,Zoe Intens Q210,65,15.06.2017,128,12.76,Summer tires,1,0,1,Moderate,10,0,0,48.1,-3.8,
Renault,Zoe Intens Q210,65,14.06.2017,58,9.62,Summer tires,1,1,1,Moderate,16.5,0,0,63.4,2.7,Aliberts Attalens
Renault,Zoe Intens Q210,65,14.06.2017,58,7.07,Summer tires,1,1,1,Moderate,12.3,0,0,41.9,-1.5,Move Düdingen
Renault,Zoe Intens Q210,65,13.06.2017,98,10.46,Summer tires,1,0,1,Moderate,10.6,0,0,39.9,-3.2,
Renault,Zoe Intens Q210,65,08.06.2017,174,18.58,Summer tires,1,0,1,Moderate,10.7,0,0,39.1,-3.1,
Renault,Zoe Intens Q210,65,05.06.2017,31,4.48,Summer tires,1,1,1,Normal,14.4,0,0,55.7,0.6,EWB Bahnhof Bern
Renault,Zoe Intens Q210,65,03.06.2017,214,24.11,Summer tires,1,0,1,Moderate,11.2,0,0,37.5,-2.6,
Renault,Zoe Intens Q210,65,29.05.2017,134,19.67,Summer tires,1,0,1,Moderate,14.6,0,0,37,0.8,
Renault,Zoe Intens Q210,65,27.05.2017,211,21.29,Summer tires,1,0,1,Moderate,10.1,0,0,36.6,-3.7,
Renault,Zoe Intens Q210,65,21.05.2017,60,7.45,Summer tires,1,1,1,Normal,12.4,0,0,55.3,-1.4,
Renault,Zoe Intens Q210,65,21.05.2017,99,14.17,Summer tires,1,1,1,Normal,14.3,0,0,66.5,0.5,Gratis Ladung Mövenpick Härkingen
Renault,Zoe Intens Q210,65,20.05.2017,23,2.45,Summer tires,1,1,1,Normal,10.9,0,0,39.9,-2.9,Gratis Ladung Stillhaus Rothrist
Renault,Zoe Intens Q210,65,20.05.2017,144,19.6,Summer tires,1,1,1,Normal,13.6,0,0,66.1,-0.2,Gratis Ladung Evite Mövenpick Härkingen
Renault,Zoe Intens Q210,65,12.05.2017,63,7.32,Summer tires,1,0,1,Normal,11.6,0,0,38.6,-2.2,
Renault,Zoe Intens Q210,65,11.05.2017,97,10.63,Summer tires,1,0,1,Normal,11,0,0,35.7,-2.8,
Renault,Zoe Intens Q210,65,10.05.2017,73,11.88,Summer tires,1,1,1,Normal,16.3,0,0,47.2,2.5,
Renault,Zoe Intens Q210,65,09.05.2017,59,7,Summer tires,1,0,1,Normal,11.9,0,0,37.7,-1.9,
Renault,Zoe Intens Q210,65,08.05.2017,107,14.3,Summer tires,1,0,1,Normal,13.3,0,0,36.6,-0.5,
Renault,Zoe Intens Q210,65,04.05.2017,107,14.22,Summer tires,1,0,1,Normal,13.3,0,0,44.1,-0.5,
Renault,Zoe Intens Q210,65,02.05.2017,116,16.04,Summer tires,1,1,1,Normal,13.9,0,0,45.8,0.1,
Renault,Zoe Intens Q210,65,28.04.2017,157,19.69,Summer tires,1,0,1,Normal,12.5,0,0,40.3,-1.3,
Renault,Zoe Intens Q210,65,24.04.2017,132,15.74,Summer tires,1,0,1,Normal,12,0,0,40.3,-1.8,
Renault,Zoe Intens Q210,65,19.04.2017,136,16.05,Summer tires,1,0,1,Normal,11.8,0,0,36.2,-2,
Renault,Zoe Intens Q210,65,17.04.2017,98,12.74,Summer tires,1,1,1,Normal,13,0,0,51.1,-0.8,
Renault,Zoe Intens Q210,65,16.04.2017,148,17.25,Summer tires,1,1,1,Normal,11.6,0,0,40.2,-2.2,
Renault,Zoe Intens Q210,65,12.04.2017,130,14.68,Summer tires,1,1,1,Normal,11.3,0,0,42,-2.5,
Renault,Zoe Intens Q210,65,09.04.2017,80,11.91,Summer tires,1,1,1,Normal,15,0,0,46.4,1.2,
Renault,Zoe Intens Q210,65,06.04.2017,144,17.5,Summer tires,1,0,1,Normal,12.1,0,0,35.7,-1.7,
Renault,Zoe Intens Q210,65,04.04.2017,103,11.86,Summer tires,1,0,1,Normal,11.6,0,0,39.4,-2.2,
Renault,Zoe Intens Q210,65,31.03.2017,45,5.92,Winter tires,1,0,1,Normal,13,0,0,30.4,-0.8,
Renault,Zoe Intens Q210,65,27.03.2017,160,20.18,Winter tires,1,0,1,Normal,12.6,0,0,42.2,-1.2,
Renault,Zoe Intens Q210,65,22.03.2017,106,12.06,Winter tires,1,0,1,Normal,11.4,0,0,41.4,-2.4,
Renault,Zoe Intens Q210,65,21.03.2017,130,16.04,Winter tires,1,0,1,Normal,12.3,0,0,36.8,-1.5,
Renault,Zoe Intens Q210,65,14.03.2017,141,18.85,Winter tires,1,1,1,Normal,13.4,0,0,46.1,-0.4,
Renault,Zoe Intens Q210,65,12.03.2017,69,11.06,Winter tires,1,1,1,Normal,16,0,0,51.4,2.2,
Renault,Zoe Intens Q210,65,11.03.2017,79,11.78,Winter tires,1,0,1,Normal,15,0,0,44.1,1.2,
Renault,Zoe Intens Q210,65,07.03.2017,74,11.67,Winter tires,1,0,1,Normal,15.9,0,0,42.5,2.1,
Renault,Zoe Intens Q210,65,03.03.2017,100,15.16,Winter tires,1,0,1,Normal,14.2,0,0,39.7,0.4,
Renault,Zoe Intens Q210,65,01.03.2017,86,13.44,Winter tires,1,0,1,Normal,15.5,0,0,43.8,1.7,
Renault,Zoe Intens Q210,65,26.02.2017,116,15.36,Winter tires,1,0,1,Normal,13.3,0,0,46.3,-0.5,
Renault,Zoe Intens Q210,65,22.02.2017,123,15.5,Winter tires,1,0,1,Normal,12.6,0,0,39.6,-1.2,
Renault,Zoe Intens Q210,65,20.02.2017,37,4.61,Winter tires,1,0,1,Normal,12.6,0,0,39.1,-1.2,
Renault,Zoe Intens Q210,65,19.02.2017,52,7.99,Winter tires,1,1,1,Normal,15.4,0,0,44.9,1.6,
Renault,Zoe Intens Q210,65,13.02.2017,73,12.81,Winter tires,1,1,1,Normal,17.5,0,0,62.4,3.7,
Renault,Zoe Intens Q210,65,12.02.2017,54,7.64,Winter tires,1,0,1,Normal,14.1,0,0,37.7,0.3,
Renault,Zoe Intens Q210,65,11.02.2017,45,5.37,Winter tires,1,0,1,Normal,11.9,0,0,41.7,-1.9,
Renault,Zoe Intens Q210,65,10.02.2017,59,9.19,Winter tires,1,0,1,Normal,15.6,0,0,40,1.8,
Renault,Zoe Intens Q210,65,09.02.2017,110,17.1,Winter tires,1,0,1,Normal,15.6,0,0,37.8,1.8,
Renault,Zoe Intens Q210,65,07.02.2017,101,16.06,Winter tires,1,0,1,Normal,15.9,0,0,37.3,2.1,
Renault,Zoe Intens Q210,65,02.02.2017,105,38.2,Winter tires,1,0,1,Normal,14.2,0,0,14.94,0.4,
Renault,Zoe Intens Q210,65,31.01.2017,105,17.29,Winter tires,1,0,1,Normal,16.5,0,0,39.4,2.7,
Renault,Zoe Intens Q210,65,28.01.2017,81,12.85,Winter tires,1,0,1,Normal,15.8,0,0,42.1,2,
Renault,Zoe Intens Q210,65,27.01.2017,61,10.97,Winter tires,1,0,1,Normal,18.1,0,0,44.7,4.3,
Renault,Zoe Intens Q210,65,25.01.2017,37,7.29,Winter tires,1,0,1,Normal,19.6,0,0,41.7,5.8,
Renault,Zoe Intens Q210,65,24.01.2017,37,7.48,Winter tires,1,0,1,Normal,20.1,0,0,42.4,6.3,
Renault,Zoe Intens Q210,65,23.01.2017,37,7.3,Winter tires,1,0,1,Normal,19.9,0,0,41.1,6.1,
Renault,Zoe Intens Q210,65,23.01.2017,53,11.37,Winter tires,1,0,1,Normal,21.5,0,1,42.7,7.7,
Renault,Zoe Intens Q210,65,19.01.2017,62,10.46,Winter tires,1,0,1,Normal,17,0,1,35.5,3.2,
Renault,Zoe Intens Q210,65,18.01.2017,36,7.56,Winter tires,1,0,1,Normal,20.6,0,1,43.2,6.8,
Renault,Zoe Intens Q210,65,17.01.2017,64,15.55,Winter tires,1,0,1,Normal,19.8,0,0,38.2,6,
Renault,Zoe Intens Q210,65,13.01.2017,42,8.01,Winter tires,1,0,1,Normal,18.9,0,0,40.5,5.1,
Renault,Zoe Intens Q210,65,13.01.2017,88,13.6,Winter tires,1,0,1,Normal,15.6,0,0,43.1,1.8,
Renault,Zoe Intens Q210,65,11.01.2017,78,14.15,Winter tires,1,0,1,Normal,18,0,0,35.7,4.2,
Renault,Zoe Intens Q210,65,06.01.2017,121,21.68,Winter tires,1,0,1,Normal,17.9,0,0,39.3,4.1,
Renault,Zoe Intens Q210,65,04.01.2017,74,13.16,Winter tires,1,0,1,Normal,17.9,0,0,41.5,4.1,
Renault,Zoe Intens Q210,65,30.12.2016,71,11.33,Winter tires,1,0,1,Normal,16,0,0,43.5,2.2,
Renault,Zoe Intens Q210,65,29.12.2016,90,14.02,Winter tires,1,0,1,Normal,15.6,0,0,38.3,1.8,
Renault,Zoe Intens Q210,65,24.12.2016,100,16.62,Winter tires,1,0,1,Normal,16.5,0,0,41.5,2.7,
Renault,Zoe Intens Q210,65,20.12.2016,75,12.23,Winter tires,1,0,1,Normal,16.3,0,0,43.6,2.5,
Renault,Zoe Intens Q210,65,18.12.2016,61,11.67,Winter tires,1,0,1,Normal,19.2,0,0,33.3,5.4,
Renault,Zoe Intens Q210,65,15.12.2016,89,14.7,Winter tires,1,0,1,Normal,16.5,0,0,39.8,2.7,
Renault,Zoe Intens Q210,65,14.12.2016,61,0.32,Winter tires,1,0,1,Normal,15.4,0,0,41.7,1.6,
Renault,Zoe Intens Q210,65,13.12.2016,59,9.23,Winter tires,1,0,1,Normal,15.7,0,0,42.3,1.9,
Renault,Zoe Intens Q210,65,12.12.2016,66,11.92,Winter tires,1,1,1,Normal,18,0,0,60.1,4.2,
Renault,Zoe Intens Q210,65,11.12.2016,65,11.96,Winter tires,1,1,1,Normal,18.4,0,0,50.8,4.6,
Renault,Zoe Intens Q210,65,10.12.2016,64,7.45,Winter tires,1,1,1,Normal,11.6,0,0,64.2,-2.2,MOVE Raststätte <br />Rose de la Broye
Renault,Zoe Intens Q210,65,10.12.2016,65,13.44,Winter tires,1,1,1,Normal,19.4,0,0,69.3,5.6,"Parkplatz Bruyéres<br />Chemin des Bruyéres, Sentier"
Renault,Zoe Intens Q210,65,10.12.2016,55,9.96,Winter tires,1,1,1,Normal,18.2,0,0,58.7,4.4,MOVE Raststätte <br />Rose de la Broye
Renault,Zoe Intens Q210,65,10.12.2016,6,1.09,Winter tires,1,0,1,Normal,18.1,0,1,29.1,4.3,
Renault,Zoe Intens Q210,65,09.12.2016,107,16.05,Winter tires,1,0,1,Normal,14.9,0,0,41.2,1.1,
Renault,Zoe Intens Q210,65,08.12.2016,107,15.99,Winter tires,1,0,1,Normal,15,0,1,40.5,1.2,
Renault,Zoe Intens Q210,65,07.12.2016,37,43.1,Winter tires,1,0,1,Normal,16.5,0,1,6.06,2.7,
Renault,Zoe Intens Q210,65,05.12.2016,92,19.9,Winter tires,1,0,1,Normal,16.3,0,1,42.7,2.5,
Renault,Zoe Intens Q210,65,03.12.2016,67,10.94,Winter tires,1,0,1,Normal,16.2,0,0,38.7,2.4,
Renault,Zoe Intens Q210,65,02.12.2016,93,15.19,Winter tires,1,0,1,Normal,16.4,0,0,39.3,2.6,Shopping Schönbühl  EVITE nur Parkgebühren
Renault,Zoe Intens Q210,65,01.12.2016,81,13.17,Winter tires,1,0,1,Normal,16.3,0,1,36,2.5,
Renault,Zoe Intens Q210,65,30.11.2016,37,6.5,Winter tires,1,0,1,Normal,17.7,0,0,46.8,3.9,
Renault,Zoe Intens Q210,65,29.11.2016,116,18.14,Winter tires,1,0,1,Normal,15.6,0,1,40.7,1.8,
Renault,Zoe Intens Q210,65,26.11.2016,19,2.62,Winter tires,1,0,1,Normal,13.7,0,0,47.3,-0.1,
Renault,Zoe Intens Q210,65,25.11.2016,82,13.74,Winter tires,1,1,1,Normal,16.8,0,0,79.8,3,
